Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Discount,Total_Cost,Gross_Sales,Discount_Amount
1026,2023-10-24,David,East,2044.55,45,Food,1741.66,2169.86,0.14,78374.7,97643.70000000001,13670.118000000002
1047,2023-07-07,David,South,9519.3,15,Clothing,957.95,1329.26,0.21,14369.25,19938.9,4187.169
1086,2023-12-28,Bob,West,1837.37,46,Furniture,83.86,526.14,0.11,3857.56,24202.44,2662.2684
1056,2023-01-14,Charlie,West,5720.5,25,Food,2361.74,2584.35,0.2,59043.49999999999,64608.75,12921.75
1094,2023-01-12,Eve,West,5835.21,38,Food,3443.98,3820.3,0.01,130871.24,145171.4,1451.714
1063,2023-03-28,Charlie,South,4947.28,42,Food,1170.07,1669.95,0.12,49142.939999999995,70137.90000000001,8416.548
1048,2023-01-12,Charlie,East,6482.98,47,Clothing,702.44,1067.66,0.24,33014.68,50180.020000000004,12043.204800000001
1061,2023-01-25,Bob,East,2375.28,38,Furniture,4440.86,4506.81,0.24,168752.68,171258.78000000003,41102.107200000006
1081,2023-10-28,Charlie,North,5571.36,23,Food,1411.37,1675.35,0.21,32461.51,38533.049999999996,8091.940499999999
1026,2023-08-31,Alice,East,3784.52,25,Electronics,1156.88,1454.68,0.06,28922.000000000004,36367.0,2182.02
1036,2023-05-02,David,North,6650.51,42,Furniture,4292.63,4387.99,0.07,180290.46,184295.58,12900.6906
1001,2023-05-27,Alice,South,1498.11,7,Electronics,4094.68,4576.5,0.3,28662.76,32035.5,9610.65
1008,2023-02-24,Eve,West,5751.69,22,Electronics,2269.32,2365.35,0.03,49925.04,52037.7,1561.1309999999999
1099,2023-08-26,David,West,1934.18,17,Food,2471.73,2568.73,0.05,42019.41,43668.41,2183.4205
1052,2023-12-22,Charlie,West,2858.57,18,Food,1127.86,1586.29,0.04,20301.48,28553.22,1142.1288000000002
1079,2023-06-22,Eve,East,2265.23,49,Clothing,437.59,675.54,0.1,21441.91,33101.46,3310.146
1047,2023-08-09,David,North,1910.09,41,Clothing,2888.49,2929.45,0.06,118428.09,120107.45,7206.446999999999
1056,2023-04-29,Charlie,North,8274.54,10,Clothing,536.81,839.92,0.15,5368.099999999999,8399.199999999999,1259.8799999999999
1086,2023-11-05,Alice,South,2928.5,10,Furniture,2273.91,2578.8,0.14,22739.1,25788.0,3610.32
1014,2023-07-02,David,East,9278.53,7,Clothing,4705.46,4747.07,0.27,32938.22,33229.49,8971.9623
1090,2023-10-15,Charlie,South,9702.27,48,Electronics,4766.53,5253.07,0.01,228793.44,252147.36,2521.4736
1028,2023-11-03,Alice,North,5755.48,38,Clothing,1234.69,1511.26,0.1,46918.22,57427.88,5742.7880000000005
1087,2023-10-27,Eve,North,1515.71,27,Food,3139.36,3423.66,0.18,84762.72,92438.81999999999,16638.987599999997
1078,2023-03-23,Eve,West,3808.03,33,Clothing,2396.68,2661.54,0.18,79090.43999999999,87830.81999999999,15809.547599999998
1088,2023-07-30,Eve,East,7997.55,1,Furniture,4384.64,4693.9,0.14,4384.64,4693.9,657.146
1002,2023-05-30,Eve,North,3737.17,44,Furniture,1393.58,1533.09,0.24,61317.52,67455.95999999999,16189.430399999997
1026,2023-02-06,Bob,West,961.47,34,Electronics,68.33,219.08,0.02,2323.22,7448.72,148.9744
1014,2023-12-18,David,East,5612.17,4,Furniture,854.68,1115.24,0.24,3418.72,4460.96,1070.6304
1059,2023-11-08,David,South,8466.7,17,Clothing,1780.14,2185.42,0.15,30262.38,37152.14,5572.821
1056,2023-12-27,Bob,East,7979.67,4,Food,1612.82,1647.25,0.04,6451.28,6589.0,263.56
1007,2023-02-28,Charlie,East,1833.72,43,Furniture,3967.25,4272.92,0.27,170591.75,183735.56,49608.601200000005
1003,2023-05-11,Charlie,North,6760.37,26,Electronics,3418.78,3824.1,0.19,88888.28,99426.59999999999,18891.054
1023,2023-07-21,Eve,North,2282.99,4,Clothing,1532.8,1619.69,0.05,6131.2,6478.76,323.93800000000005
1018,2023-08-31,Alice,East,2260.25,1,Electronics,2315.83,2333.19,0.01,2315.83,2333.19,23.3319
1038,2023-02-04,Charlie,North,8753.31,7,Furniture,523.02,686.25,0.04,3661.14,4803.75,192.15
1099,2023-04-03,Alice,North,2571.72,30,Furniture,4495.82,4794.01,0.18,134874.59999999998,143820.30000000002,25887.654000000002
1015,2023-07-26,David,North,2706.15,9,Electronics,4680.35,4758.11,0.05,42123.15,42822.99,2141.1495
1064,2023-12-19,Alice,West,106.47,35,Clothing,4900.03,5118.83,0.07,171501.05,179159.05,12541.1335
1089,2023-11-28,David,West,8719.62,8,Furniture,4349.34,4629.98,0.01,34794.72,37039.84,370.3984
1028,2023-11-01,Bob,East,7946.69,24,Food,911.11,1214.56,0.22,21866.64,29149.44,6412.8768
1074,2023-12-16,Bob,North,6310.56,19,Furniture,278.67,423.13,0.24,5294.7300000000005,8039.47,1929.4728
1039,2023-08-01,Eve,West,7527.63,36,Clothing,2919.0,3125.01,0.24,105084.0,112500.36000000002,27000.086400000004
1057,2023-06-08,Charlie,East,1605.28,43,Furniture,4567.39,4958.78,0.04,196397.77000000002,213227.53999999998,8529.1016
1017,2023-01-24,Eve,North,4637.4,27,Electronics,927.89,1399.09,0.27,25053.03,37775.43,10199.366100000001
1086,2023-10-20,David,South,3577.07,32,Furniture,84.86,517.18,0.2,2715.52,16549.76,3309.9519999999998
1090,2023-01-04,Eve,North,1028.39,14,Furniture,4037.21,4323.71,0.27,56520.94,60531.94,16343.623800000001
1044,2023-08-08,Alice,North,4912.69,18,Clothing,430.14,641.18,0.13,7742.5199999999995,11541.24,1500.3612
1025,2023-12-30,David,West,9215.32,28,Electronics,2097.84,2270.99,0.13,58739.520000000004,63587.719999999994,8266.4036
1017,2023-01-20,Bob,East,496.59,29,Clothing,3410.49,3481.72,0.24,98904.20999999999,100969.87999999999,24232.771199999996
1013,2023-06-01,Charlie,East,2985.46,16,Furniture,1222.15,1284.36,0.03,19554.4,20549.76,616.4927999999999
1084,2023-02-19,David,West,2154.66,35,Food,465.61,812.91,0.16,16296.35,28451.85,4552.296
1025,2023-06-26,David,North,2457.65,47,Furniture,3861.61,3998.91,0.25,181495.67,187948.77,46987.1925
1068,2023-04-06,Alice,South,9093.5,31,Clothing,3169.37,3304.15,0.25,98250.47,102428.65000000001,25607.162500000002
1010,2023-04-15,Charlie,North,4733.88,4,Food,4943.03,5442.15,0.29,19772.12,21768.6,6312.893999999999
1067,2023-09-07,Bob,North,4716.36,37,Clothing,1754.32,1856.4,0.21,64909.84,68686.8,14424.228000000001
1018,2023-04-27,David,South,7629.7,17,Clothing,355.72,438.27,0.06,6047.240000000001,7450.59,447.0354
1100,2023-12-20,David,West,1629.47,39,Electronics,3685.03,3743.39,0.01,143716.17,145992.21,1459.9221
1086,2023-08-16,Alice,East,4923.93,48,Food,2632.58,2926.68,0.14,126363.84,140480.63999999998,19667.2896
